claim,label_text,labels
"donald trump says the cnbc debate was supposed to be three hours, and he renegotiated it down to two hours.",TRUE,0
donald trump says the colorado caucus system for selecting republican delegates is rigged.,FALSE,1
"donald trump says the fbi has reopened its investigation into hillary clinton ... and discovered another 650,000 emails.",TRUE,0
"donald trump says the federal government is sending refugees to states with governors who are republicans, not to the democrats.",FALSE,1
donald trump says the five guantanamo detainees swapped for bowe bergdahl are back on the battlefield.,FALSE,1
donald trump says the five guantanamo detainees swapped for bowe bergdahl are right now back on the battlefield.,FALSE,1
"donald trump says the great wall of china, built 2,000 years ago, is 13,000 miles (long).",TRUE,0
donald trump says the hollywood celebrities endorsing hillary clinton are in many cases celebrities that arent very hot anymore.,TRUE,0
donald trump says the islamic state just built a hotel in syria.,FALSE,1
"donald trump says the last quarter, it was just announced, our gross domestic product was below zero. who ever heard of this? its never below zero.",FALSE,1
"donald trump says the man who rushed the stage at him in dayton, ohio, had chatter about isis, or with isis in his social media posts.",FALSE,1
"donald trump says the man who was in charge of the investigation of hillary clinton accepted essentially from hillary clinton $675,000 that went to his wife.",TRUE,0
donald trump says the media distortedwhat happened with a baby at his rally.,TRUE,0
donald trump says the media never show crowds.,FALSE,1
donald trump says the mexican government ... they send the bad ones over.,FALSE,1
donald trump says the mexican government forces many bad people into our country.,FALSE,1
donald trump says the new york police department used to have surveillance going on in and around mosques in new york city. ... our mayor totally cut that out.,TRUE,0
donald trump says the new york times can write a story that they know is false yet they cant basically be sued.,FALSE,1
donald trump says the number of illegal immigrants could be 3 million. it could be 30 million.,FALSE,1
"donald trump says the number of illegal immigrants in the united states is 30 million, it could be 34 million.",FALSE,1
donald trump says the number of new illegal immigrant families who have crossed the border so far this year already exceeds the entire total from 2015.,TRUE,0
donald trump says the obama administration gave iran $400 million in ransom payment cash.,TRUE,0
"donald trump says the obama administration was actively supporting al qaeda in iraq, the terrorist group that became the islamic state.",FALSE,1
"donald trump says the obama-clinton war on coal has cost michigan over 50,000 jobs.",FALSE,1
"donald trump says the people that went to school with (barack obama), they never saw him, they dont know who he is.",FALSE,1
donald trump says the secure communities program and 287(g) immigration programs were programs that worked but were recklessly gutted by the obama administration.,TRUE,0
donald trump says the stories from women saying he groped or forced himself on them largely have been debunked.,FALSE,1
"donald trump says the top man at yale law school came out ... with just a raging report about former hp ceo carly fiorina,saying she isone of the worst executives in his memory in history running the company.",TRUE,0
"donald trump says the trans-pacific partnership was designed for china to come in, as they always do, through the back door and totally take advantage of everyone.",FALSE,1
"donald trump says the trump winery near charlottesville, va. is the largest winery on the east coast.",FALSE,1
donald trump says the u.s. doesnt make television sets anymore.,TRUE,0
donald trump says the u.s. election system is rigged.,FALSE,1
donald trump says the u.s. has to go to plane graveyards and museums to get parts for its 20-year-old jet fighters while it sells new jets to other countries.,TRUE,0
donald trump says the unemployment rate for african-american youths is 59 percent.,TRUE,0
donald trump says the unemployment rate may be as high as 42 percent.,FALSE,1
donald trump says the wives of the 9/11 hijackers knew exactly what was happening and went back to saudi arabia two days before the attacks to watch their husbands on television flying the planes.,FALSE,1
"donald trump says there are at least 23 countries that refuse to take their people back after theyve been ordered to leave the united states, including large numbers of violent criminals.",TRUE,0
donald trump says there are places in america that are among the most dangerous in the world. you go to places like oakland. or ferguson. the crime numbers are worse. seriously.,FALSE,1
"donald trump says there are probably 2 million, it could be even 3 million criminal immigrants in the country illegally.",TRUE,0
donald trump says there is no system to vet refugees from the middle east.,FALSE,1
donald trump says there was serious voter fraud in california.,FALSE,1
donald trump says there was serious voter fraud in new hampshire.,FALSE,1
donald trump says there was serious voter fraud in virginia.,FALSE,1
"donald trump says theres a tremendous tax that we pay when we (american businesses) go into china, whereas when china sells to us theres no tax.",TRUE,0
"donald trump says these are radical islamic terrorists, and (hillary clinton) wont even mention the word.",TRUE,0
"donald trump says these people that we were going to deport for good reason ended up becoming citizens. ended up becoming citizens. and it was 800. and now it turns out it might be 1,800, and they dont even know.",TRUE,0
"donald trump says they were going to build the wall a while ago, not so long ago, like in 06. and they couldnt get environmental impact statements.",TRUE,0
